"EVENTID","IDATE","IYEAR","IMONTH","IDAY","APPROXDATE","EXTENDED","RESOLUTION","COUNTRY","COUNTRY_TXT","REGION","REGION_TXT","PROVSTATE","CITY","LATITUDE","LONGITUDE","SPECIFICITY","VICINITY","LOCATION","SUMMARY","CRIT1","CRIT2","CRIT3","DOUBTTERR","ALTERNATIVE","ALTERNATIVE_TXT","MULTIPLE","SUCCESS","SUICIDE","ATTACKTYPE1","ATTACKTYPE1_TXT","ATTACKTYPE2","ATTACKTYPE2_TXT","ATTACKTYPE3","ATTACKTYPE3_TXT","TARGTYPE1","TARGTYPE1_TXT","TARGSUBTYPE1","TARGSUBTYPE1_TXT","CORP1","TARGET1","NATLTY1","NATLTY1_TXT","TARGTYPE2","TARGTYPE2_TXT","TARGSUBTYPE2","TARGSUBTYPE2_TXT","CORP2","TARGET2","NATLTY2","NATLTY2_TXT","TARGTYPE3","TARGTYPE3_TXT","TARGSUBTYPE3","TARGSUBTYPE3_TXT","CORP3","TARGET3","NATLTY3","NATLTY3_TXT","GNAME","GSUBNAME","GNAME2","GSUBNAME2","GNAME3","GSUBNAME3","MOTIVE","GUNCERTAIN1","GUNCERTAIN2","GUNCERTAIN3","INDIVIDUAL","NPERPS","NPERPCAP","CLAIMED","CLAIMMODE","CLAIMMODE_TXT","CLAIM2","CLAIMMODE2","CLAIMMODE2_TXT","CLAIM3","CLAIMMODE3","CLAIMMODE3_TXT","COMPCLAIM","WEAPTYPE1","WEAPTYPE1_TXT","WEAPSUBTYPE1","WEAPSUBTYPE1_TXT","WEAPTYPE2","WEAPTYPE2_TXT","WEAPSUBTYPE2","WEAPSUBTYPE2_TXT","WEAPTYPE3","WEAPTYPE3_TXT","WEAPSUBTYPE3","WEAPSUBTYPE3_TXT","WEAPTYPE4","WEAPTYPE4_TXT","WEAPSUBTYPE4","WEAPSUBTYPE4_TXT","WEAPDETAIL","NKILL","NKILLUS","NKILLTER","NWOUND","NWOUNDUS","NWOUNDTE","PROPERTY","PROPEXTENT","PROPEXTENT_TXT","PROPVALUE","PROPCOMMENT","ISHOSTKID","NHOSTKID","NHOSTKIDUS","NHOURS","NDAYS","DIVERT","KIDHIJCOUNTRY","RANSOM","RANSOMAMT","RANSOMAMTUS","RANSOMPAID","RANSOMPAIDUS","RANSOMNOTE","HOSTKIDOUTCOME","HOSTKIDOUTCOME_TXT","NRELEASED","ADDNOTES","SCITE1","SCITE2","SCITE3","DBSOURCE","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","RELATED"
"201401030102","2014-01-03","2014","1","3","","0","","153","Pakistan","6","South Asia","Islamabad Capital Territory","Islamabad","33.67164","73.056065","1.0","0","Incident occurred in the I-8 sector","01/03/2014: Assailants opened fire on the vehicle of Mufti Muneer Muawiya in Islamabad city, Islamabad Capital Territory, Pakistan. Muawiya, the General Secretary of Ahl-i-Sunnat Wal Jamaat (ASWJ) and another official were killed in the attack. No group claimed responsibility for the incident; however, the incident was attributed to Muslim fundamentalists.","1","1","1","0","","","0.0","1","0","2","Armed Assault","","","","","15","Religious Figures/Institutions","87","Affiliated Institution","Ahle Sunnat Wal Jamaat (ASWJ)","General Secretary: Mufti Muneer Muawiya","153","Pakistan","","","","","","","","","","","","","","","","","Muslim extremists","","","","","","The specific motive is unknown; however, sources speculated that the attack, which targeted members of Ahl-i-Sunnat Wal Jamaat's (ASWJ) Islamabad chapter, may be part of a larger trend of sectarian violence between Pakistan's minority Shiite and majority Sunni communities.","0.0","","","0","2.0","0.0","0.0","","","","","","","","","","5","Firearms","5","Unknown Gun Type","","","","","","","","","","","","","","2","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A vehicle was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Hard-line Islamists rally in Pakistani capital,"" Associated Press Online, January 4, 2014.","""Gunmen   kill Sunni Muslim activists in Islamabad: officials,"" Agence France Presse -- English, January 3, 2014.","""Pakistan: ASWJ's Islamabad general secretary   shot   dead in capital,"" Right Vision News, January 5, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401030103","2014-01-03","2014","1","3","","0","","153","Pakistan","6","South Asia","Khyber Pakhtunkhwa","Amangarh","34.011796","71.939307","1.0","0","The incident occurred near the Sarhad Textile Mills in the city.","01/03/2014: An explosive device was discovered and safely defused near a power pylon in Amangarh area, Khyber Pakhtunkhwa province, Pakistan. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","0","0","3","Bombing/Explosion","","","","","21","Utilities","107","Electricity","Unknown","Power Pylon","153","Pakistan","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","17","Other Explosive Type","","","","","","","","","","","","","A 2kg explosive device containing bearings, batteries and detonators was used in the attack.","0","0","0","0","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Pakistan:   Bombs defused   in Nowshera, Peshawar,"" Right Vision News, January 5, 2014.","""Bombs defused in Nowshera, Peshawar,"" Plus News Pakistan, January 4, 2014.","","START Primary Collection","-9","-9","0","-9",""
"201401030104","2014-01-03","2014","1","3","","0","","153","Pakistan","6","South Asia","Khyber Pakhtunkhwa","Waheedabad","34.059984","73.500828","1.0","0","","01/03/2014: An explosive device was discovered and safely defused in Waheedabad area, Khyber Pakhtunkhwa province, Pakistan. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","0","0","3","Bombing/Explosion","","","","","20","Unknown","","","Unknown","Unknown","153","Pakistan","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","17","Other Explosive Type","","","","","","","","","","","","","A 5kg explosive device placed in a pressure cooker was used in the attack.","0","0","0","0","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Pakistan:   Bombs defused   in Nowshera, Peshawar,"" Right Vision News, January 5, 2014.","""Bombs defused in Nowshera, Peshawar,"" Plus News Pakistan, January 4, 2014.","","START Primary Collection","-9","-9","0","-9",""
"201401030105","2014-01-03","2014","1","3","","0","","153","Pakistan","6","South Asia","Azad Kashmir","Mirpur","33.147985","73.75367","1.0","0","Incident occurred at the Mirpur 10 turnaround","01/03/2014: Three assailants were on their way to detonate explosive devices in Mirpur area, Azad Kashmir, Pakistan. The three people were detained before the devices could be deployed. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","0","0","3","Bombing/Explosion","","","","","20","Unknown","","","Unknown","Unknown","153","Pakistan","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","3.0","3.0","0.0","","","","","","","","","","6","Explosives","17","Other Explosive Type","8","Incendiary","19","Molotov Cocktail/Petrol Bomb","","","","","","","","","Authorities confiscated twenty-nine crude bombs and sixteen petrol bombs to be used in the attack.","0","0","0","0","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""71 bombs recovered, 3 held,"" Dhaka Tribune, January 3, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401030113","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Rangpur","Lalmonirhat district","25.99755","89.277434","3.0","0","The incident took place in the Saptana.","01/03/2014: Assailants torched the residence of Abdus Salam in Saptana area, Lalmonirhat district, Rangpur division, Bangladesh. Salam, the Organizational Secretary of the Bangladesh Nationalist Party's (BNP) town unit, was unharmed in the attack. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","7","Facility/Infrastructure Attack","","","","","22","Violent Political Party","109","Party Official/Candidate/Other Personnel","Bangladesh Nationalist Party (BNP)","House of Organizational Secretary","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","18","Arson/Fire","","","","","","","","","","","","","","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A home was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""One killed, many injured on the eve of polls,"" Dhaka Tribune, January 4, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401030115","2014-01-03","2014","1","3","","0","","160","Philippines","5","Southeast Asia","Agusan del Norte","Butuan City","8.947538","125.540623","1.0","0","Incident occurred along Lopez Jaena street in Barangay Sikatuna","01/03/2014: An explosive device detonated outside VOCOM Enterprises in barangay Sikatuna, Butuan city, Agusan del Norte province, Philippines. No one was injured in the attack. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","1","Business","","","VOCOM Enterprises","Company Building","160","Philippines","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","12","Remote Trigger","","","","","","","","","","","","","An explosive device triggered by a mobile phone was used in the attack.","0","0","0","0","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Explosion hits Butuan City; no one injured,"" Minda News, January 4, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401030118","2014-01-03","2014","1","3","","0","","155","West Bank and Gaza Strip","10","Middle East & North Africa","West Bank","Jerusalem","31.784837","35.224613","1.0","0","The incident occurred at the Old City area of the city.","01/03/2014: An assailant stabbed a Border Police officer at Damascus Gate in Old City neighborhood, Jerusalem city, West Bank, West Bank and Gaza Strip. At least one officer was wounded as the knife was wrestled from the assailant's hands. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","2","Armed Assault","","","","","3","Police","25","Police Security Forces/Officers","Israeli Border Police","Officer","97","Israel","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","1.0","1.0","0.0","","","","","","","","","","9","Melee","23","Knife or Other Sharp Object","","","","","","","","","","","","","A knife was used in the attack.","0","0","0","1","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Jerusalem: Jewish Man Stabbed Near Damascus Gate,"" Israel National News, February 9, 2014.","""Stabbing Attack Prevented in Jerusalem,"" Israel National News, January 3, 2014.","","START Primary Collection","-9","-9","0","-9",""
"201401030177","2014-01-03","2014","1","3","","1","","92","India","6","South Asia","Odisha","Kandhamal district","19.996605","84.131565","3.0","0","","01/03/2014: Assailants abducted a student in Kandhamal district, Odisha state, India. The outcome of the abduction is unknown. No group claimed responsibility for the incident; however, sources suspected the involvement of the Communist Party of India - Maoist (CPI-Maoist).","1","1","1","0","","","0.0","1","0","6","Hostage Taking (Kidnapping)","","","","","14","Private Citizens & Property","70","Student","Not Applicable","Student: Ratan Kumar Ranasandha","92","India","","","","","","","","","","","","","","","","","Communist Party of India - Maoist (CPI-Maoist)","","","","","","The specific motive is unknown; however, sources noted that the Communist Party of India - Maoist (CPI-Maoist) had recently been targeting youth in Kandhamal district in order to recruit them as CPI-Maoist members.","1.0","","","0","-99.0","0.0","0.0","","","","","","","","","","13","Unknown","","","","","","","","","","","","","","","","","0","0","","0","0","0","","","","","1.0","1.0","0.0","","-99.0","","","0.0","","","","","","7","Unknown","-99.0","","""Boy missing, Reds under lens,"" Times of India, February 3, 2014.","","","START Primary Collection","0","0","0","0",""
"201401040001","2014-01-04","2014","1","4","","1","","182","Somalia","11","Sub-Saharan Africa","Bay","Buulo Eyle","2.799108","44.079391","2.0","0","The incident occurred 15 kilometers from the town of Burkhakaba.","01/04/2014: Assailants abducted Dr. Abukar Hashim from Buur Hakaba town, Bay region, Somalia. The whereabouts of Dr. Hashim, a World Health Organization (WHO) official, remain unknown. No group claimed responsibility for the kidnapping; however, sources attributed the incident to Al-Shabaab.","1","1","1","0","","","0.0","1","0","6","Hostage Taking (Kidnapping)","","","","","7","Government (Diplomatic)","47","International Organization (peacekeeper, aid agency, compound)","United Nations World Health Organization (WHO)","Official: Dr. Abukar Hashim","422","International","","","","","","","","","","","","","","","","","Al-Shabaab","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","13","Unknown","","","","","","","","","","","","","","","","","0","0","","0","0","0","","","","","1.0","1.0","0.0","","-99.0","","","0.0","","","","","","7","Unknown","-99.0","","""Highlights: Somalia Daily Media Highlights 8 January 14,"" OSC Summary, January 7, 2014.","""SOCAFRICA: Al-Shabaab Incident Tracker, 2-8 Jan 2014,"" SOCAFRICA, January 2, 2014.","","START Primary Collection","0","1","1","1",""
"201401040003","2014-01-04","2014","1","4","","0","","182","Somalia","11","Sub-Saharan Africa","Banaadir","Mogadishu","2.059818","45.326114","1.0","0","The incident occurred in the Yaaqshid neighborhood of the city.","01/04/2014: A roadside bomb detonated near soldiers in Yaaqshid district, Mogadishu city, Banaadir region, Somalia. Two people were killed, including a civilian and a soldier, while two soldiers were injured in the blast. No group claimed responsibility for the incident; however, sources suspected that Al-Shabaab was involved.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","2","Government (General)","15","Politician or Political Party Movement/Meeting/Rally","Government of Yaqshid","District Administrator: Muhidin Hasan Jurus","182","Somalia","4","Military","35","Military Transportation/Vehicle (excluding convoys)","Somali National Army (SNA)","Vehicle","182","Somalia","14","Private Citizens & Property","67","Unnamed Civilian/Unspecified","Not Applicable","Civilians","182","Somalia","Al-Shabaab","","","","","","","1.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","A roadside bomb was used in the attack.","2","0","0","2","0","0","-9","","","","It is unknown if any property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Counterterrorism Digest: 4-5 January 2014,"" BBC Monitoring, January 5, 2014.","""Highlights: Somalia Daily Media Highlights 6 January 14,"" OSC Summary, January 3, 2014.","""SOCAFRICA: Al-Shabaab Incident Tracker, 2-8 Jan 2014,"" SOCAFRICA, January 2, 2014.","START Primary Collection","0","0","0","0",""
